67,False,,a6a70ba1-efbd-46a6-a754-d377c1ad88c8,"{'latitude': 37.79924333333334, 'longitude': -122.27124833333333}",2018-11-08 12:40:51.003566
63,False,,b81af34c-f64d-467e-ad27-0c60b79db66a,"{'latitude': 37.799335, 'longitude': -122.26983666666665}",2018-11-08 12:40:51.003566
87,False,,f8624d29-c956-42a0-96b0-dd715b4b6fbf,"{'latitude': 37.8034415, 'longitude': -122.2775338}",2018-11-08 12:40:51.003566
94,False,,73c988b6-b1cd-4443-ac86-e154367ab128,"{'latitude': 37.803454, 'longitude': -122.2775394}",2018-11-08 12:40:51.003566
74,False,,58beb9c6-944c-48be-93a6-2e62d62e61a8,"{'latitude': 37.809075, 'longitude': -122.26828833333333}",2018-11-08 12:40:51.003566
74,False,,50cdc0b4-fe20-492e-8100-0cc78ec76ebf,"{'latitude': 37.808925, 'longitude': -122.26789833333332}",2018-11-08 12:40:51.003566
59,False,,2b575b03-5813-4ef1-8fe0-ddc8baa8fba7,"{'latitude': 37.79931666666666, 'longitude': -122.26979000000001}",2018-11-08 12:40:51.003566
88,False,,9e914f6c-a19d-4d44-bef0-7f3dec1e29a0,"{'latitude': 37.808915, 'longitude': -122.267815}",2018-11-08 12:40:51.003566
80,False,,e8448e47-17a7-4e20-b4f8-47105f9ea4e8,"{'latitude': 37.80914, 'longitude': -122.26836333333334}",2018-11-08 12:40:51.003566
95,False,,e17be193-7613-4441-ad37-fa49bd69f520,"{'latitude': 37.799189999999996, 'longitude': -122.27155333333333}",2018-11-08 12:40:51.003566
99,False,,72105e70-7005-49a6-8481-697426d212af,"{'latitude': 37.80305166666667, 'longitude': -122.26470166666668}",2018-11-08 12:40:51.003566
19,False,,38bbd0d2-2162-4963-9698-1dab967dbcac,"{'latitude': 37.809295, 'longitude': -122.26875999999999}",2018-11-08 12:40:51.003566
89,False,,97b0556a-4115-4efa-8803-a0917e8991ed,"{'latitude': 37.80896, 'longitude': -122.26782999999999}",2018-11-08 12:40:51.003566
89,False,,066e87d3-a14e-47b7-84b9-1ea69752279e,"{'latitude': 37.80891, 'longitude': -122.26771500000001}",2018-11-08 12:40:51.003566
91,False,,148ec8ec-d747-433b-aa7b-72989ed032bf,"{'latitude': 37.80895666666667, 'longitude': -122.2678}",2018-11-08 12:40:51.003566
100,False,,64b1e5f8-85bd-44ea-b395-f4cd195ae5a0,"{'latitude': 37.80283333333333, 'longitude': -122.264755}",2018-11-08 12:40:51.003566
95,False,,f75ac848-ba70-47ad-a8e6-6e634ab29cad,"{'latitude': 37.80896333333333, 'longitude': -122.26773833333333}",2018-11-08 12:40:51.003566
34,False,,fb19d757-d86d-4bb8-80ae-66ab22bd7877,"{'latitude': 37.80293666666667, 'longitude': -122.26460333333334}",2018-11-08 12:40:51.003566
94,False,,8261e371-120f-42e2-8c66-db73b68e1c16,"{'latitude': 37.809066666666666, 'longitude': -122.26776833333334}",2018-11-08 12:40:51.003566
81,False,,10794b85-7927-4c06-9b2d-c77038f6e89b,"{'latitude': 37.799231666666664, 'longitude': -122.27291166666667}",2018-11-08 12:40:51.003566
65,False,,a4980612-0df4-4058-873a-5d2272778b0c,"{'latitude': 37.809086666666666, 'longitude': -122.26776833333334}",2018-11-08 12:40:51.003566
86,False,,9812a921-9745-4510-bdb1-abca36abcbe1,"{'latitude': 37.79922833333333, 'longitude': -122.27301000000001}",2018-11-08 12:40:51.003566
98,False,,796aa631-c332-4345-9ef5-9a4a3dcb53bf,"{'latitude': 37.801201666666664, 'longitude': -122.26561000000001}",2018-11-08 12:40:51.003566
100,False,,0bca4001-bdb4-4a1c-9288-d0261f7a1b72,"{'latitude': 37.801204999999996, 'longitude': -122.26560166666668}",2018-11-08 12:40:51.003566
100,False,,2fd864f4-f797-4ebe-b86e-163951ff7b84,"{'latitude': 37.80117, 'longitude': -122.26557166666667}",2018-11-08 12:40:51.003566
89,False,,db184946-e5ba-4a39-a18a-a57fc0d7788a,"{'latitude': 37.8088, 'longitude': -122.26698999999999}",2018-11-08 12:40:51.003566
74,False,,a78c362b-15b9-4c0e-984a-25f0f288c2ad,"{'latitude': 37.799503333333334, 'longitude': -122.2742}",2018-11-08 12:40:51.003566
84,False,,eccf6501-4d6d-4e28-b2ca-dade8d05c66b,"{'latitude': 37.807030000000005, 'longitude': -122.26502166666666}",2018-11-08 12:40:51.003566
69,False,,8f47954e-c75b-4735-8469-9cd6d0a50517,"{'latitude': 37.809655, 'longitude': -122.26892833333335}",2018-11-08 12:40:51.003566
99,False,,91118c9f-de45-47fb-873b-24f02334f9c3,"{'latitude': 37.801545000000004, 'longitude': -122.27713}",2018-11-08 12:40:51.003566
98,False,,b6090393-7d06-4031-8f7a-85f38684912e,"{'latitude': 37.80151333333333, 'longitude': -122.27715333333332}",2018-11-08 12:40:51.003566
97,False,,dd353334-e53d-458f-af99-0401bf208195,"{'latitude': 37.80408833333333, 'longitude': -122.264}",2018-11-08 12:40:51.003566
56,False,,2dbc4445-b131-4d1b-99e9-0cae3040d8d8,"{'latitude': 37.798835000000004, 'longitude': -122.27009500000001}",2018-11-08 12:40:51.003566
64,False,,deebb18f-54b3-4499-b556-91244636ce89,"{'latitude': 37.798745000000004, 'longitude': -122.26997333333333}",2018-11-08 12:40:51.003566
86,False,,0d26fb57-e4b0-4c0f-bd5c-29e9750465f9,"{'latitude': 37.80423, 'longitude': -122.26384000000002}",2018-11-08 12:40:51.003566
80,False,,9d2ca23d-ee59-4f24-8d5b-25febe19e3e4,"{'latitude': 37.809185, 'longitude': -122.27534499999999}",2018-11-08 12:40:51.003566
